player_id,player_name,country_code,birth_date,age,profile_total_earnings,profile_9_darters,profile_season_win_pct,profile_tour_card_years,profile_fdi_rating,profile_highest_average,profile_order_of_merit,profile_highest_tv_average,last_12_months_averages,last_12_months_180_s,last_12_months_checkout_pcnt,last_12_months_pcnt_legs_won,last_12_months_highest_checkout,last_12_months_first_9_averages,last_12_months_first_3_averages,last_12_months_with_throw_averages,last_12_months_against_throw_averages,last_12_months_pcnt_legs_won_throwing_first,last_12_months_pcnt_legs_won_throwing_second,last_12_months_171_180_s,last_12_months_140_s,last_12_months_131_140_s,last_12_months_functional_doubles_pcnt,api_rank,api_overall_stat,api_sum_field1,api_sum_field2
48,Jeffrey de Zwaan,NED,26/03/1996,29,499375.0,3.0,66.0,10.0,1637.0,115.62,93.0,106.09,88.71,174.0,34.83,57.08,170.0,98.53,98.59,87.66,89.9,67.52,46.33,193.0,365.0,564.0,41.89,106,88.71,326200,11032
33,Andy Boulton,SCO,22/02/1973,49,263200.0,N/A,49.0,10.0,N/A,109.31,91.0,101.69,88.69,127.0,39.53,49.37,170.0,95.79,96.34,87.88,89.61,63.85,34.7,158.0,543.0,767.0,47.08,107,88.69,475398,16080
57,Darius Labanauskas,LTH,26/07/1976,49,359134.0,2.0,65.0,6.0,1653.0,110.51,99.0,106.53,88.69,217.0,37.69,57.51,170.0,96.88,95.86,88.03,89.41,69.59,45.3,324.0,1087.0,1691.0,45.77,108,88.69,984996,33319
10123,Jimmy van Schie,NED,,,21175.0,N/A,79.0,N/A,1742.0,115.62,153.0,93.86,88.61,447.0,37.45,63.42,170.0,98.62,97.64,87.62,89.69,74.69,51.89,482.0,1177.0,1678.0,45.32,109,88.61,989932,33517
158,Kai Gotthardt,GER,13/07/1995,30,34252.0,N/A,38.0,0.0,1546.0,108.65,101.0,89.4,88.59,131.0,34.95,47.21,170.0,96.53,96.15,87.44,89.9,60.94,33.24,145.0,338.0,538.0,43.0,110,88.59,328435,11122
4,Jose De Sousa,POR,25/02/1974,50,1114700.0,6.0,36.0,6.0,1638.0,127.01,70.0,108.48,88.59,155.0,33.4,45.26,160.0,96.98,96.45,86.92,90.5,57.51,32.76,177.0,424.0,551.0,41.06,111,88.59,321903,10901
3038,Sebastian Bialecki,POL,06/12/2003,21,123792.0,2.0,64.0,0.0,1660.0,105.47,102.0,99.34,88.53,234.0,36.39,56.55,170.0,96.82,96.21,87.69,89.47,69.11,43.63,271.0,861.0,1261.0,44.54,112,88.53,767255,26001
14385,Adam Lipscombe,ENG,,,41200.0,N/A,48.0,0.0,1632.0,105.47,108.0,93.94,88.4,119.0,38.07,48.97,164.0,95.12,94.59,87.75,89.12,62.17,35.71,159.0,621.0,799.0,44.72,113,88.40,491279,16672
2223,Alexander Merkx,NED,,,40794.0,N/A,67.0,N/A,1681.0,104.73,116.0,94.31,88.38,250.0,37.87,56.96,170.0,96.21,95.19,86.98,89.97,68.16,45.45,274.0,576.0,868.0,46.47,114,88.38,515345,17493
43435,Franko Giuliani,AUT,,,0.0,N/A,62.0,N/A,1641.0,101.33,N/A,0.0,88.3,24.0,43.18,59.38,120.0,96.29,92.51,86.18,90.67,68.75,50.0,24.0,57.0,69.0,51.35,115,88.30,45300,1539
100,Reece Robinson,ENG,15/05/1992,33,47715.0,N/A,53.0,13.0,1582.0,110.8,N/A,89.03,88.27,97.0,38.96,51.52,167.0,96.32,98.0,86.2,90.55,63.54,39.56,101.0,201.0,282.0,44.84,116,88.27,167471,5692
5207,Radoslaw Szaganski,POL,,,111400.0,N/A,37.0,1.0,1647.0,107.8,77.0,98.43,88.24,47.0,39.12,46.72,156.0,94.48,95.06,86.95,89.6,55.68,37.82,52.0,223.0,285.0,46.6,117,88.24,174854,5945
93,Ted Evetts,ENG,03/08/1997,28,273225.0,4.0,63.0,9.0,1638.0,111.33,155.0,100.39,88.21,244.0,34.99,55.06,170.0,97.6,97.73,87.05,89.51,67.0,42.94,281.0,671.0,1069.0,42.05,118,88.21,647139,22009
2199,Thomas Lovely,ENG,,,33165.0,1.0,46.0,0.0,1587.0,105.47,125.0,94.06,88.14,227.0,35.69,48.91,170.0,95.43,95.19,86.81,89.61,59.44,38.51,244.0,493.0,783.0,42.97,119,88.14,465005,15827
27987,Paul Krohne,GER,,,12375.0,N/A,78.0,1.0,1677.0,104.13,160.0,77.05,88.14,123.0,37.8,64.27,170.0,97.42,97.03,86.56,89.96,71.83,56.25,151.0,278.0,471.0,46.06,120,88.14,298857,10172
25960,Mitchell Lawrie,SCO,,,0.0,N/A,81.0,N/A,1707.0,104.44,N/A,0.0,88.12,175.0,36.53,63.1,164.0,97.53,97.02,87.0,89.39,75.32,50.27,192.0,398.0,625.0,44.36,121,88.12,366415,12475
64,Jelle Klaasen,NED,17/10/1984,41,1027718.0,2.0,36.0,14.0,1562.0,111.23,98.0,108.74,88.1,155.0,35.35,44.1,170.0,95.9,95.79,86.16,90.25,56.38,32.18,186.0,289.0,599.0,43.28,122,88.10,359905,12256
2689,Jamai van den Herik,NED,,,30050.0,1.0,70.0,N/A,1586.0,105.47,217.0,81.33,88.05,455.0,36.12,58.85,170.0,97.03,96.53,87.04,89.17,70.93,46.5,497.0,1123.0,1800.0,43.96,123,88.05,1023231,34862
24885,Robert Grundy,,,,33725.0,N/A,38.0,1.0,N/A,108.36,114.0,87.31,88.05,132.0,39.16,45.07,164.0,95.19,94.18,86.19,90.11,58.62,31.77,144.0,381.0,542.0,47.11,124,88.05,346036,11790
54,Jeff Smith,CAN,06/11/1975,50,205867.0,1.0,65.0,13.0,1614.0,106.07,N/A,97.94,88.05,70.0,39.43,56.51,170.0,96.03,93.41,87.54,88.61,69.6,43.02,87.0,237.0,424.0,47.28,125,88.05,253602,8641
87,William Borland,SCO,08/11/1996,29,98325.0,2.0,38.0,5.0,1575.0,105.47,111.0,98.02,88.03,99.0,35.44,44.3,170.0,95.63,95.15,86.89,89.26,57.14,32.01,115.0,275.0,400.0,43.82,126,88.03,246283,8393
2134,Ryan Hogarth,SCO,25/01/1992,33,8263.0,N/A,63.0,N/A,1573.0,107.36,N/A,0.0,88.02,21.0,38.13,54.46,170.0,98.03,94.85,87.61,88.48,65.52,42.59,24.0,51.0,81.0,44.53,127,88.02,52080,1775
5162,Dennie Olde Kalter,NED,,,11954.0,N/A,43.0,0.0,1633.0,106.06,304.0,75.2,88.02,172.0,35.23,46.96,170.0,95.24,96.45,86.96,89.19,60.55,33.33,192.0,450.0,643.0,42.29,128,88.02,398535,13584
2672,Jack Tweddell,ENG,,,13300.0,N/A,61.0,N/A,1619.0,104.12,N/A,0.0,88.0,293.0,11.83,55.52,170.0,97.56,95.66,87.02,89.1,68.25,42.63,314.0,783.0,1187.0,12.52,129,88.00,661807,22562
2116,Andreas Harrysson,SWE,,,28536.0,N/A,71.0,N/A,1692.0,117.88,156.0,93.85,87.95,418.0,36.95,60.25,170.0,97.18,97.21,87.01,89.03,72.69,47.33,433.0,1281.0,1547.0,44.74,130,87.95,952837,32501
102,Daniel Larsson,SWE,09/06/1981,44,86975.0,1.0,72.0,5.0,1661.0,103.71,284.0,91.26,87.91,105.0,34.42,62.08,140.0,97.08,94.87,87.37,88.5,73.66,50.23,120.0,214.0,335.0,40.96,131,87.91,209978,7166
2784,Jurjen van der Velde,NED,04/12/2002,23,87409.0,1.0,70.0,2.0,1684.0,109.98,127.0,97.25,87.88,423.0,37.12,59.69,170.0,96.72,96.2,86.43,89.52,71.25,47.83,459.0,947.0,1448.0,45.54,132,87.88,878079,29975
2046,Cor Dekker,NOR,,,41696.0,1.0,56.0,0.0,1697.0,106.67,167.0,94.88,87.85,269.0,37.59,52.94,170.0,95.92,95.04,86.09,89.84,63.12,42.5,285.0,686.0,1014.0,45.57,133,87.85,626899,21409
2142,Richie Howson,ENG,19/12/1965,60,49800.0,N/A,70.0,13.0,1630.0,115.62,N/A,81.34,87.82,106.0,37.54,58.46,146.0,96.67,97.49,86.49,89.31,69.96,46.86,109.0,382.0,421.0,44.41,134,87.82,255715,8735
1969,Seigo Asada,JPN,,,114520.0,N/A,84.0,N/A,1623.0,106.64,N/A,100.16,87.77,43.0,39.2,65.09,164.0,96.86,95.77,86.2,89.55,77.91,51.61,51.0,195.0,243.0,49.88,135,87.77,152512,5213
85,Simon Stevenson,ENG,18/02/1972,53,108100.0,N/A,82.0,9.0,1635.0,111.33,244.0,98.96,87.76,56.0,36.38,71.43,156.0,97.93,98.29,86.31,89.39,81.66,60.63,58.0,212.0,241.0,44.02,136,87.76,158983,5435
10542,Carl Wilson,ENG,,,3900.0,N/A,67.0,N/A,1619.0,103.66,N/A,0.0,87.72,134.0,35.29,60.25,170.0,97.14,96.74,86.89,88.66,71.17,49.26,166.0,491.0,800.0,42.77,137,87.72,457692,15653
11605,Scott Robertson,SCO,,,1000.0,N/A,39.0,N/A,1516.0,99.23,N/A,0.0,87.7,21.0,35.71,43.8,152.0,92.43,89.58,87.7,87.71,61.76,26.09,22.0,64.0,109.0,41.38,138,87.70,61715,2111
143,Michael Unterbuchner,GER,23/05/1988,37,34935.0,N/A,75.0,4.0,1684.0,104.82,176.0,97.09,87.68,225.0,36.96,61.57,170.0,97.67,95.34,86.39,89.15,73.45,49.17,245.0,549.0,763.0,44.24,139,87.68,463842,15871
157,Daniel Klose,GER,30/10/1979,46,59134.0,N/A,73.0,2.0,1646.0,111.97,110.0,93.02,87.61,152.0,34.93,60.17,170.0,95.89,94.05,86.42,88.97,70.28,49.41,193.0,556.0,845.0,42.29,140,87.61,504006,17258
5149,Brody Klinge,AUS,,,417.0,N/A,81.0,N/A,1648.0,107.36,N/A,0.0,87.61,226.0,37.31,64.89,170.0,97.32,95.79,87.41,87.83,74.71,54.61,252.0,439.0,621.0,45.16,141,87.61,402162,13771
6444,Martin Grearson,ENG,,,3600.0,N/A,67.0,N/A,1592.0,107.36,N/A,0.0,87.59,93.0,38.31,57.96,156.0,95.39,94.68,85.9,89.53,70.16,45.42,100.0,267.0,367.0,45.37,142,87.59,239212,8193
5147,Jim Long,CAN,,,72215.0,N/A,49.0,0.0,1624.0,101.9,120.0,92.61,87.59,226.0,34.66,50.0,170.0,96.03,96.37,86.58,88.72,62.78,37.36,256.0,609.0,815.0,41.16,143,87.59,500230,17134
5417,Hugo Leung Man Lok,HKG,,,36425.0,N/A,74.0,N/A,N/A,108.3,141.0,101.91,87.55,115.0,37.05,64.71,161.0,97.51,98.91,86.32,88.87,73.33,56.62,123.0,269.0,385.0,44.46,144,87.55,257934,8838
14023,Gilbert van der Meijden,NED,,,3750.0,N/A,62.0,N/A,1555.0,106.81,N/A,0.0,87.55,65.0,36.28,56.94,164.0,95.29,94.96,86.21,89.05,62.5,51.18,65.0,163.0,254.0,43.65,145,87.55,162753,5577
2059,Stuart Dutton,ENG,01/02/1983,42,9950.0,N/A,75.0,14.0,1550.0,100.2,N/A,0.0,87.54,17.0,28.0,60.0,164.0,100.7,100.91,85.71,89.64,66.67,52.94,21.0,34.0,53.0,33.87,146,87.54,32884,1127
122,David Pallett,ENG,08/02/1990,43,146466.0,1.0,69.0,12.0,1659.0,107.36,N/A,98.43,87.52,171.0,36.37,59.07,167.0,96.47,94.52,86.46,88.72,70.91,46.81,186.0,546.0,668.0,44.35,147,87.52,436982,14978
5235,Michele Turetta,ITA,,,30172.0,N/A,39.0,1.0,1611.0,104.63,128.0,92.08,87.47,116.0,39.7,45.9,160.0,94.57,93.13,86.07,89.07,57.09,35.11,130.0,245.0,363.0,47.9,148,87.47,237142,8133
48913,Danny Ayres,,,,0.0,N/A,78.0,N/A,N/A,96.46,N/A,0.0,87.46,42.0,37.22,60.2,148.0,95.82,90.94,84.38,90.84,69.07,51.52,47.0,105.0,145.0,45.56,149,87.46,92997,3190
2103,Johnny Haines,ENG,19/07/1964,61,42715.0,1.0,78.0,13.0,1612.0,111.33,N/A,89.64,87.4,67.0,33.7,63.41,160.0,97.33,96.6,86.63,88.25,71.72,54.93,72.0,191.0,247.0,39.48,150,87.40,136439,4683
49084,Andy Cass,,,,0.0,N/A,55.0,N/A,N/A,108.51,N/A,0.0,87.39,18.0,37.19,52.94,114.0,93.76,92.29,85.84,89.34,68.18,36.59,20.0,47.0,62.0,48.39,151,87.39,39210,1346
41,Jamie Hughes,ENG,27/02/1986,39,363750.0,2.0,63.0,6.0,1615.0,125.25,85.0,107.72,87.33,122.0,36.22,57.05,164.0,95.79,93.79,86.45,88.3,67.83,46.13,136.0,302.0,476.0,43.47,152,87.33,293558,10084
2374,Jitse van der Wal,NED,,,45325.0,1.0,39.0,1.0,1611.0,107.36,100.0,94.56,87.26,160.0,37.69,44.82,170.0,93.94,92.85,86.25,88.37,56.74,33.08,175.0,388.0,548.0,44.51,153,87.26,359347,12354
4117,Haupai Puha,NZL,,,146261.0,N/A,59.0,1.0,1609.0,107.3,92.0,100.8,87.23,194.0,37.4,54.57,170.0,95.63,96.22,86.17,88.41,64.4,44.81,216.0,508.0,754.0,46.13,154,87.23,478937,16471
2265,Berry van Peer,NED,23/08/1996,29,186140.0,N/A,37.0,9.0,1576.0,117.88,69.0,97.35,87.23,140.0,35.19,43.87,170.0,94.92,95.84,85.85,88.76,54.69,33.16,159.0,339.0,524.0,41.1,155,87.23,339910,11690
2262,Kurt Parry,WAL,,,26650.0,1.0,58.0,N/A,1569.0,107.36,N/A,0.0,87.15,152.0,35.21,55.89,167.0,95.99,96.39,86.0,88.43,65.73,45.81,162.0,473.0,616.0,41.58,156,87.15,361380,12440
4115,Lourence Ilagan,PHI,11/02/1978,47,128941.0,1.0,80.0,N/A,1685.0,110.32,135.0,96.63,87.12,125.0,38.16,65.96,161.0,96.41,96.02,86.2,88.1,78.01,54.96,130.0,345.0,428.0,48.51,157,87.12,267682,9218
5628,Henry Coates,ENG,,,16350.0,1.0,65.0,N/A,1579.0,106.84,241.0,84.75,87.11,392.0,35.8,58.0,170.0,96.2,95.57,86.02,88.3,69.01,46.99,411.0,798.0,1154.0,43.44,158,87.11,735100,25315
5157,Dave Cameron,CAN,,,84470.0,1.0,73.0,N/A,1628.0,109.09,189.0,94.78,87.09,62.0,38.67,60.65,170.0,95.5,93.46,85.71,88.55,70.88,50.57,79.0,266.0,387.0,47.4,159,87.09,249182,8584
2231,Arron Monk,ENG,15/04/1990,35,181917.0,N/A,53.0,14.0,1625.0,106.39,146.0,95.65,87.08,28.0,35.42,50.0,118.0,96.55,96.35,84.26,90.66,63.38,35.38,29.0,76.0,102.0,44.16,160,87.08,62726,2161
33030,Daniel Lauby Jr,USA,,,6250.0,N/A,21.0,N/A,1578.0,96.51,204.0,0.0,87.08,19.0,34.53,39.02,161.0,92.46,92.97,85.14,89.18,47.93,30.4,24.0,142.0,165.0,39.66,161,87.08,111806,3852
2417,Adam Paxton,ENG,,,13850.0,N/A,41.0,0.0,1576.0,98.67,202.0,83.26,87.07,100.0,35.5,44.84,170.0,94.65,93.63,85.67,88.67,57.28,32.25,109.0,448.0,588.0,43.36,162,87.07,365854,12606
2390,Jim Williams,WAL,27/07/1984,41,246879.0,N/A,30.0,3.0,1580.0,114.13,61.0,102.36,87.03,72.0,36.12,44.64,161.0,93.92,95.04,86.61,87.51,58.8,30.71,82.0,265.0,366.0,44.71,163,87.03,228117,7863
6359,Michael Flynn,IRL,,,10046.0,N/A,60.0,N/A,1534.0,104.33,298.0,98.29,86.94,178.0,32.89,56.07,170.0,96.77,94.99,85.28,88.8,66.96,45.02,197.0,305.0,476.0,40.06,164,86.94,312511,10784
3086,Tommy Lishman,ENG,,,11470.0,N/A,66.0,N/A,1606.0,107.85,211.0,90.86,86.92,259.0,35.24,56.5,170.0,96.05,95.45,85.82,88.15,69.24,43.36,288.0,507.0,769.0,41.62,165,86.92,539228,18612
23238,Carl Sneyd,ENG,,,13825.0,N/A,53.0,N/A,1517.0,107.36,173.0,0.0,86.89,258.0,34.83,51.24,170.0,94.58,92.81,86.16,87.68,63.8,38.69,281.0,704.0,901.0,40.97,166,86.89,580622,20047
5532,Jamie Atkins,ENG,,,12225.0,N/A,69.0,N/A,1623.0,106.21,206.0,0.0,86.87,172.0,34.97,58.31,170.0,95.09,95.66,85.79,88.06,69.37,47.04,194.0,390.0,648.0,42.71,167,86.87,403112,13921
1989,Stefan Bellmont,SUI,03/05/1989,36,72294.0,N/A,62.0,N/A,1633.0,107.36,97.0,94.05,86.86,221.0,37.72,53.83,170.0,94.3,93.93,85.49,88.4,64.18,43.33,231.0,737.0,981.0,46.49,168,86.86,616161,21282
2011,Kevin Burness,NIR,17/11/1965,60,63025.0,3.0,59.0,7.0,1600.0,106.26,175.0,93.78,86.84,228.0,34.72,54.22,161.0,96.54,96.07,85.26,88.61,62.46,45.77,240.0,677.0,846.0,41.55,169,86.84,526292,18182
132,Nathan Rafferty,NIR,17/01/2000,25,199050.0,1.0,40.0,3.0,1632.0,109.41,87.0,103.09,86.81,103.0,35.75,47.01,164.0,94.87,93.63,85.71,88.04,59.34,34.91,114.0,343.0,502.0,44.49,170,86.81,302456,10452
19332,Sam Spivey,ENG,,,4585.0,N/A,63.0,N/A,1646.0,102.8,303.0,0.0,86.8,213.0,37.45,55.67,160.0,94.97,95.88,86.32,87.33,69.1,42.23,239.0,610.0,797.0,46.23,171,86.80,509890,17622
5255,Alexis Toylo,PHI,,,39667.0,N/A,80.0,N/A,1651.0,107.36,133.0,96.39,86.78,156.0,38.18,64.39,167.0,95.72,94.96,86.28,87.33,75.45,53.35,167.0,373.0,583.0,46.94,172,86.78,367822,12715
8963,John O Shea,IRL,24/07/1975,49,53125.0,N/A,57.0,3.0,1600.0,109.05,N/A,95.24,86.78,158.0,35.16,53.62,157.0,95.92,95.66,85.74,87.91,64.12,43.41,172.0,340.0,554.0,43.79,173,86.78,333182,11518
18777,Motomu Sakai,JPN,,,3984.0,N/A,80.0,N/A,1618.0,101.9,N/A,88.29,86.78,95.0,36.29,65.04,158.0,97.06,96.31,85.97,87.67,77.69,52.11,144.0,336.0,576.0,44.24,174,86.78,342477,11840
3057,Stephen Rosney,IRL,,,4143.0,N/A,68.0,N/A,1627.0,96.58,N/A,0.0,86.76,22.0,38.28,57.97,116.0,93.75,89.86,85.12,88.46,68.66,47.89,24.0,75.0,108.0,47.9,175,86.76,65182,2254
271,Rhys Griffin,WAL,,,56675.0,N/A,27.0,1.0,1591.0,104.38,88.0,94.31,86.75,165.0,33.03,42.01,157.0,93.96,95.68,85.6,88.05,54.91,29.23,178.0,320.0,495.0,39.95,176,86.75,314224,10866
5214,Jim McEwan,SCO,06/04/1967,58,36240.0,1.0,52.0,N/A,1595.0,108.68,N/A,99.38,86.74,108.0,32.9,52.46,170.0,95.79,96.96,85.21,88.44,61.63,43.21,118.0,274.0,395.0,38.06,177,86.74,227693,7875
14283,Joe Hunt,ENG,,,1175.0,N/A,60.0,N/A,1609.0,99.63,N/A,0.0,86.73,138.0,35.1,52.95,156.0,95.33,93.36,85.18,88.38,62.5,43.61,144.0,443.0,520.0,41.89,178,86.73,333393,11532
5142,Neil Duff,NIR,22/07/1972,53,74929.0,N/A,69.0,N/A,1602.0,107.36,N/A,94.28,86.72,83.0,36.95,57.1,164.0,93.68,93.37,86.67,86.78,73.49,40.61,97.0,400.0,505.0,44.4,179,86.72,308900,10686
2361,Graham Usher,ENG,14/06/1973,52,56650.0,N/A,66.0,2.0,1571.0,109.25,122.0,93.55,86.7,261.0,38.43,55.87,161.0,94.15,93.79,85.78,87.68,64.93,46.94,276.0,656.0,828.0,46.1,180,86.70,561409,19425
32046,Leon Weber,GER,,,16164.0,N/A,59.0,0.0,1589.0,105.06,163.0,80.49,86.68,245.0,36.05,53.61,170.0,94.24,94.56,86.53,86.85,64.84,42.24,286.0,638.0,1013.0,43.54,181,86.68,676754,23422
20140,Tommy Morris,ENG,,,4750.0,N/A,59.0,N/A,1573.0,104.79,247.0,87.76,86.67,120.0,34.59,55.42,161.0,95.67,94.64,85.0,88.63,66.23,43.92,155.0,657.0,886.0,41.83,182,86.67,559846,19378
3094,Viktor Tingstrom,SWE,,,15234.0,N/A,58.0,0.0,1605.0,106.97,205.0,80.32,86.62,283.0,33.84,53.12,170.0,95.33,94.36,85.56,87.81,65.22,40.9,307.0,652.0,1027.0,40.98,183,86.62,643016,22270
40,Scott Waites,ENG,17/02/1977,48,321184.0,2.0,61.0,5.0,1596.0,108.91,N/A,103.79,86.61,97.0,35.97,55.17,161.0,94.4,94.43,87.11,86.06,69.64,40.48,108.0,423.0,486.0,43.45,184,86.61,310400,10752
131,Rusty-Jake Rodriguez,AUT,24/12/2000,24,129050.0,1.0,38.0,3.0,1526.0,114.15,129.0,94.43,86.61,151.0,33.87,46.76,157.0,93.44,93.58,85.96,87.32,61.03,32.94,163.0,303.0,465.0,40.56,185,86.61,309645,10726
2168,George Killington,ENG,23/05/1996,29,83900.0,1.0,31.0,7.0,1560.0,114.15,115.0,96.7,86.59,138.0,32.3,42.03,155.0,94.55,94.75,84.82,88.5,49.67,34.7,163.0,237.0,414.0,38.4,186,86.59,279078,9669
8186,Ryuta Arihara,JPN,,,2170.0,N/A,69.0,N/A,1574.0,109.31,N/A,0.0,86.58,114.0,34.94,60.74,164.0,96.39,94.17,86.61,86.56,73.14,48.39,127.0,393.0,475.0,41.83,187,86.58,294904,10218
2895,Marvin van Velzen,NED,,,17800.0,N/A,39.0,0.0,1560.0,108.13,158.0,92.52,86.58,158.0,31.66,45.63,170.0,95.05,93.88,84.98,88.35,58.59,32.95,175.0,419.0,661.0,38.36,188,86.58,390471,13530
2329,Adam Smith-Neale,ENG,29/10/1993,31,53659.0,1.0,58.0,14.0,1597.0,109.31,213.0,88.52,86.51,70.0,32.37,52.93,147.0,95.04,96.27,85.73,87.35,61.43,44.34,83.0,174.0,352.0,38.42,189,86.51,209269,7257
15892,Ziggy Schenk,NED,,,0.0,N/A,62.0,N/A,1553.0,95.27,N/A,0.0,86.5,11.0,35.14,58.21,118.0,94.56,95.3,86.02,86.98,66.67,50.0,12.0,37.0,51.0,41.94,190,86.50,31715,1100
7149,Oliver King,ENG,,,3100.0,N/A,61.0,N/A,1550.0,100.2,N/A,0.0,86.48,23.0,36.92,56.25,134.0,93.82,97.55,87.17,85.71,70.77,41.27,25.0,71.0,103.0,43.37,191,86.48,59902,2078
16873,Cliff Prior,ENG,,,2766.0,N/A,79.0,N/A,1567.0,105.25,N/A,0.0,86.48,18.0,37.01,56.44,170.0,93.21,90.83,86.27,86.72,71.7,39.58,19.0,62.0,79.0,44.88,192,86.48,47217,1638
24141,Ryan Branley,ENG,,,7780.0,N/A,71.0,N/A,1609.0,110.68,314.0,0.0,86.4,363.0,35.49,60.5,170.0,95.37,96.04,85.44,87.47,71.93,48.68,398.0,867.0,1257.0,42.41,193,86.40,805768,27977
2025,Brett Claydon,ENG,11/10/1982,43,57500.0,N/A,32.0,4.0,1599.0,103.85,117.0,96.72,86.38,105.0,36.48,42.6,164.0,93.13,94.57,85.22,87.65,54.91,30.65,116.0,306.0,445.0,44.55,194,86.38,298137,10354
2278,Benjamin Pratnemer,SVN,,,12000.0,N/A,70.0,N/A,1639.0,99.62,224.0,87.45,86.33,129.0,35.28,59.69,164.0,95.23,95.95,85.53,87.19,68.99,50.26,142.0,426.0,599.0,41.64,195,86.33,364618,12671
15,Simon Whitlock,AUS,09/05/1984,56,2583925.0,11.0,54.0,14.0,1647.0,113.12,95.0,109.54,86.32,136.0,36.37,51.88,167.0,94.21,92.7,85.29,87.49,65.17,38.87,155.0,243.0,422.0,43.68,196,86.32,268496,9331
5222,Christian Perez,PHI,17/01/1982,43,63987.0,N/A,69.0,2.0,1613.0,105.47,150.0,94.53,86.31,199.0,37.64,59.85,161.0,94.45,94.15,85.51,87.22,71.49,47.9,205.0,546.0,642.0,45.83,197,86.31,436640,15177
2309,Paul Rowley,ENG,03/06/1963,62,34550.0,N/A,68.0,14.0,1612.0,101.02,248.0,84.56,86.3,89.0,35.19,59.59,160.0,96.24,96.05,84.15,88.69,68.63,50.55,96.0,327.0,395.0,43.34,198,86.30,255394,8878
19256,Andy Davidson,SCO,,,100.0,N/A,64.0,N/A,1617.0,100.21,N/A,0.0,86.29,16.0,36.36,54.55,135.0,97.74,97.76,83.36,89.92,67.65,40.63,17.0,32.0,50.0,43.9,199,86.29,30692,1067
83,Andy Hamilton,ENG,16/03/1967,58,1122440.0,4.0,61.0,14.0,1621.0,109.31,N/A,105.64,86.27,169.0,35.97,55.43,170.0,94.3,93.04,85.68,86.9,65.12,45.85,189.0,413.0,706.0,43.56,200,86.27,424727,14770
7883,Teemu Harju,FIN,,,21546.0,1.0,76.0,N/A,1650.0,100.32,216.0,84.95,86.25,214.0,35.14,62.21,167.0,95.76,96.63,85.54,87.04,72.44,52.19,226.0,529.0,641.0,42.63,201,86.25,412512,14348
5350,Dave Proosten,NED,02/05/1985,39,5075.0,N/A,69.0,N/A,1579.0,109.98,N/A,0.0,86.16,67.0,35.41,60.0,158.0,95.96,94.26,84.57,87.87,69.34,50.72,76.0,149.0,202.0,41.98,202,86.16,130647,4549
16481,Jenson Walker,ENG,,,10375.0,1.0,65.0,N/A,1625.0,109.31,N/A,88.46,86.13,356.0,34.44,57.39,170.0,95.35,96.64,84.29,88.2,67.13,47.48,414.0,886.0,1474.0,41.11,203,86.13,869063,30270
24704,Jonny Tata,NZL,,,10450.0,N/A,85.0,N/A,1666.0,109.31,N/A,93.34,86.09,175.0,36.25,69.44,170.0,96.68,93.24,85.73,86.47,78.61,60.0,191.0,377.0,521.0,44.39,204,86.09,340652,11871
5177,Chas Barstow,ENG,16/01/1979,46,39700.0,N/A,54.0,N/A,1597.0,107.36,N/A,94.42,86.06,141.0,35.28,54.14,167.0,94.5,92.15,84.3,88.0,64.41,44.01,154.0,309.0,521.0,41.67,205,86.06,331709,11563
20667,Adam Warner,ENG,05/05/1997,,25750.0,1.0,41.0,2.0,1578.0,103.66,139.0,93.3,86.05,146.0,35.78,45.95,170.0,92.67,92.47,84.87,87.39,56.54,35.33,172.0,371.0,646.0,43.17,206,86.05,406790,14182
2068,David Evans,ENG,09/11/1989,35,46500.0,N/A,57.0,4.0,1529.0,120.24,N/A,92.19,85.94,216.0,32.07,52.17,160.0,94.83,94.09,84.76,87.26,62.45,41.75,231.0,530.0,731.0,38.32,207,85.94,461602,16113
134,Adam Gawlas,CZE,18/02/2002,23,180075.0,N/A,70.0,4.0,1633.0,108.4,147.0,100.17,85.89,338.0,37.0,59.6,170.0,94.7,92.93,84.79,87.07,69.4,49.86,361.0,702.0,1112.0,44.85,208,85.89,693858,24236
2280,Lewis Pride,ENG,,,15350.0,N/A,59.0,N/A,1586.0,103.05,N/A,0.0,85.86,93.0,38.17,52.93,164.0,93.02,94.64,84.14,87.79,64.84,41.02,103.0,263.0,350.0,47.62,209,85.86,237226,8289
2069,Lee Evans,ENG,18/10/1988,37,108134.0,1.0,52.0,2.0,1566.0,111.33,82.0,92.33,85.85,77.0,36.05,50.0,170.0,93.64,89.58,85.36,86.38,62.37,37.63,85.0,193.0,265.0,42.33,210,85.85,170978,5975
5163,Johan Engstrom,SWE,,,35462.0,N/A,69.0,N/A,1577.0,104.86,188.0,94.47,85.81,142.0,36.57,59.08,170.0,93.38,92.23,84.71,87.05,71.53,46.04,177.0,514.0,790.0,43.72,211,85.81,512290,17911
142,Dragutin Horvat,GER,08/01/1976,49,64776.0,1.0,72.0,N/A,1642.0,107.85,161.0,90.81,85.8,122.0,33.0,60.0,161.0,95.77,95.93,85.08,86.61,68.06,51.67,135.0,381.0,468.0,40.76,212,85.80,289047,10106
5373,David Davies,WAL,,,2600.0,N/A,58.0,N/A,1546.0,103.66,N/A,86.5,85.8,191.0,33.62,55.04,170.0,95.02,93.95,85.86,85.73,68.54,41.12,217.0,525.0,834.0,40.39,213,85.80,523598,18307
